Ticket ID;Open Time @Timezone;Resolved Time @Timezone
IM71697921;23/09/2019 09:12;04/10/2019 00:35
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71704239;23/09/2019 14:01;01/10/2019 14:27
IM71705947;23/09/2019 15:34;
IM71705947;23/09/2019 15:34;
IM71705947;23/09/2019 15:34;
IM71705947;23/09/2019 15:34;
IM71705947;23/09/2019 15:34;
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71707637;23/09/2019 22:03;24/09/2019 10:05
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708741;23/09/2019 22:15;24/09/2019 10:01
IM71708743;23/09/2019 22:20;24/09/2019 10:33
IM71708743;23/09/2019 22:20;24/09/2019 10:33
IM71708743;23/09/2019 22:20;24/09/2019 10:33
IM71708743;23/09/2019 22:20;24/09/2019 10:33
IM71708743;23/09/2019 22:20;24/09/2019 10:33
IM71708744;23/09/2019 22:27;26/09/2019 08:44
IM71708744;23/09/2019 22:27;26/09/2019 08:44
IM71708744;23/09/2019 22:27;26/09/2019 08:44
IM71708772;23/09/2019 23:48;
IM71708772;23/09/2019 23:48;
IM71719564;24/09/2019 07:33;01/10/2019 14:01
IM71719564;24/09/2019 07:33;01/10/2019 14:01
IM71719564;24/09/2019 07:33;01/10/2019 14:01
IM71719564;24/09/2019 07:33;01/10/2019 14:01
IM71719564;24/09/2019 07:33;01/10/2019 14:01
IM71721027;24/09/2019 08:19;
IM71721027;24/09/2019 08:19;
IM71721503;24/09/2019 08:24;25/09/2019 08:39
IM71721503;24/09/2019 08:24;25/09/2019 08:39
IM71721503;24/09/2019 08:24;25/09/2019 08:39
IM71724266;24/09/2019 09:52;24/09/2019 18:16
IM71724266;24/09/2019 09:52;24/09/2019 18:16
IM71724266;24/09/2019 09:52;24/09/2019 18:16
IM71725026;24/09/2019 10:24;24/09/2019 18:16
IM71725026;24/09/2019 10:24;24/09/2019 18:16
IM71725026;24/09/2019 10:24;24/09/2019 18:16
IM71725899;24/09/2019 10:38;24/09/2019 18:15
IM71725899;24/09/2019 10:38;24/09/2019 18:15
IM71725899;24/09/2019 10:38;24/09/2019 18:15
IM71726207;24/09/2019 10:50;24/09/2019 11:08
IM71726207;24/09/2019 10:50;24/09/2019 11:08
IM71726207;24/09/2019 10:50;24/09/2019 11:08
IM71726207;24/09/2019 10:50;24/09/2019 11:08
IM71726207;24/09/2019 10:50;24/09/2019 11:08
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726986;24/09/2019 12:35;01/10/2019 13:58
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71726989;24/09/2019 12:50;27/09/2019 09:20
IM71728318;24/09/2019 13:13;11/10/2019 19:23
IM71728318;24/09/2019 13:13;11/10/2019 19:23
IM71728318;24/09/2019 13:13;11/10/2019 19:23
IM71728751;24/09/2019 14:38;27/09/2019 15:07
IM71728751;24/09/2019 14:38;27/09/2019 15:07
IM71728751;24/09/2019 14:38;27/09/2019 15:07
IM71728751;24/09/2019 14:38;27/09/2019 15:07
IM71728751;24/09/2019 14:38;27/09/2019 15:07
IM71729487;24/09/2019 14:29;27/09/2019 10:51
IM71729487;24/09/2019 14:29;27/09/2019 10:51
IM71729487;24/09/2019 14:29;27/09/2019 10:51
IM71729487;24/09/2019 14:29;27/09/2019 10:51
IM71729487;24/09/2019 14:29;27/09/2019 10:51
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71730466;24/09/2019 17:36;02/10/2019 19:17
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71732915;24/09/2019 23:22;30/09/2019 10:42
IM71740052;25/09/2019 05:16;25/09/2019 19:57
IM71740052;25/09/2019 05:16;25/09/2019 19:57
IM71740052;25/09/2019 05:16;25/09/2019 19:57
IM71740052;25/09/2019 05:16;25/09/2019 19:57
IM71740052;25/09/2019 05:16;25/09/2019 19:57
IM71740069;25/09/2019 05:26;25/09/2019 10:49
IM71740069;25/09/2019 05:26;25/09/2019 10:49
IM71740069;25/09/2019 05:26;25/09/2019 10:49
IM71740069;25/09/2019 05:26;25/09/2019 10:49
IM71740069;25/09/2019 05:26;25/09/2019 10:49
IM71744536;25/09/2019 08:24;27/09/2019 10:53
IM71744536;25/09/2019 08:24;27/09/2019 10:53
IM71744536;25/09/2019 08:24;27/09/2019 10:53
IM71744536;25/09/2019 08:24;27/09/2019 10:53
IM71744536;25/09/2019 08:24;27/09/2019 10:53
IM71744536;25/09/2019 08:24;27/09/2019 10:53
IM71745941;25/09/2019 08:30;27/09/2019 10:55
IM71745941;25/09/2019 08:30;27/09/2019 10:55
IM71745941;25/09/2019 08:30;27/09/2019 10:55
IM71745941;25/09/2019 08:30;27/09/2019 10:55
IM71745941;25/09/2019 08:30;27/09/2019 10:55
IM71745941;25/09/2019 08:30;27/09/2019 10:55
IM71746751;25/09/2019 09:10;27/09/2019 15:08
IM71746751;25/09/2019 09:10;27/09/2019 15:08
IM71746751;25/09/2019 09:10;27/09/2019 15:08
IM71746751;25/09/2019 09:10;27/09/2019 15:08
IM71746751;25/09/2019 09:10;27/09/2019 15:08
IM71746751;25/09/2019 09:10;27/09/2019 15:08
IM71749976;25/09/2019 11:26;02/10/2019 22:23
IM71749976;25/09/2019 11:26;02/10/2019 22:23
IM71749976;25/09/2019 11:26;02/10/2019 22:23
IM71749976;25/09/2019 11:26;02/10/2019 22:23
IM71749976;25/09/2019 11:26;02/10/2019 22:23
IM71750860;25/09/2019 12:05;26/09/2019 12:20
IM71750860;25/09/2019 12:05;26/09/2019 12:20
IM71750860;25/09/2019 12:05;26/09/2019 12:20
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753486;25/09/2019 16:34;01/10/2019 14:06
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753578;25/09/2019 16:59;
IM71753773;25/09/2019 16:47;07/10/2019 12:00
IM71753773;25/09/2019 16:47;07/10/2019 12:00
IM71753773;25/09/2019 16:47;07/10/2019 12:00
IM71753773;25/09/2019 16:47;07/10/2019 12:00
IM71753773;25/09/2019 16:47;07/10/2019 12:00
IM71753905;25/09/2019 16:48;02/10/2019 09:53
IM71753905;25/09/2019 16:48;02/10/2019 09:53
IM71753905;25/09/2019 16:48;02/10/2019 09:53
IM71753905;25/09/2019 16:48;02/10/2019 09:53
IM71753905;25/09/2019 16:48;02/10/2019 09:53
IM71754644;25/09/2019 17:31;04/10/2019 22:23
IM71754644;25/09/2019 17:31;04/10/2019 22:23
IM71754644;25/09/2019 17:31;04/10/2019 22:23
IM71754644;25/09/2019 17:31;04/10/2019 22:23
IM71754644;25/09/2019 17:31;04/10/2019 22:23
IM71754800;25/09/2019 18:50;
IM71754800;25/09/2019 18:50;
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755248;25/09/2019 21:06;07/10/2019 06:55
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71755501;25/09/2019 21:44;
IM71767890;26/09/2019 08:48;
IM71767890;26/09/2019 08:48;
IM71768073;26/09/2019 09:25;27/09/2019 10:56
IM71768073;26/09/2019 09:25;27/09/2019 10:56
IM71768073;26/09/2019 09:25;27/09/2019 10:56
IM71768073;26/09/2019 09:25;27/09/2019 10:56
IM71768073;26/09/2019 09:25;27/09/2019 10:56
IM71769200;26/09/2019 09:36;
IM71769200;26/09/2019 09:36;
IM71769200;26/09/2019 09:36;
IM71769208;26/09/2019 09:40;
IM71769208;26/09/2019 09:40;
IM71769208;26/09/2019 09:40;
IM71769208;26/09/2019 09:40;
IM71769208;26/09/2019 09:40;
IM71771001;26/09/2019 10:38;27/09/2019 10:38
IM71771001;26/09/2019 10:38;27/09/2019 10:38
IM71771001;26/09/2019 10:38;27/09/2019 10:38
IM71771001;26/09/2019 10:38;27/09/2019 10:38
IM71771001;26/09/2019 10:38;27/09/2019 10:38
IM71774562;26/09/2019 14:07;07/10/2019 11:18
IM71774562;26/09/2019 14:07;07/10/2019 11:18
IM71774984;26/09/2019 15:22;
IM71774984;26/09/2019 15:22;
IM71774984;26/09/2019 15:22;
IM71775312;26/09/2019 15:28;
IM71775312;26/09/2019 15:28;
IM71775312;26/09/2019 15:28;
IM71775312;26/09/2019 15:28;
IM71775312;26/09/2019 15:28;
IM71775312;26/09/2019 15:28;
IM71775312;26/09/2019 15:28;
IM71775599;26/09/2019 15:20;01/10/2019 17:33
IM71775599;26/09/2019 15:20;01/10/2019 17:33
IM71775599;26/09/2019 15:20;01/10/2019 17:33
IM71775599;26/09/2019 15:20;01/10/2019 17:33
IM71775599;26/09/2019 15:20;01/10/2019 17:33
IM71777597;26/09/2019 19:32;
IM71777597;26/09/2019 19:32;
IM71777597;26/09/2019 19:32;
IM71777597;26/09/2019 19:32;
IM71790057;27/09/2019 08:31;01/10/2019 13:05
IM71790057;27/09/2019 08:31;01/10/2019 13:05
IM71790057;27/09/2019 08:31;01/10/2019 13:05
IM71790057;27/09/2019 08:31;01/10/2019 13:05
IM71790057;27/09/2019 08:31;01/10/2019 13:05
IM71790794;27/09/2019 08:33;27/09/2019 14:31
IM71790794;27/09/2019 08:33;27/09/2019 14:31
IM71790794;27/09/2019 08:33;27/09/2019 14:31
IM71792487;27/09/2019 10:10;
IM71792487;27/09/2019 10:10;
IM71792958;27/09/2019 10:10;27/09/2019 10:58
IM71792958;27/09/2019 10:10;27/09/2019 10:58
IM71792958;27/09/2019 10:10;27/09/2019 10:58
IM71792960;27/09/2019 10:11;
IM71792960;27/09/2019 10:11;
IM71792960;27/09/2019 10:11;
IM71793476;27/09/2019 10:28;01/10/2019 13:08
IM71793476;27/09/2019 10:28;01/10/2019 13:08
IM71793476;27/09/2019 10:28;01/10/2019 13:08
IM71793476;27/09/2019 10:28;01/10/2019 13:08
IM71793476;27/09/2019 10:28;01/10/2019 13:08
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71793477;27/09/2019 10:28;04/10/2019 23:03
IM71794460;27/09/2019 11:14;27/09/2019 15:34
IM71794460;27/09/2019 11:14;27/09/2019 15:34
IM71794460;27/09/2019 11:14;27/09/2019 15:34
IM71795883;27/09/2019 13:50;03/10/2019 12:20
IM71795883;27/09/2019 13:50;03/10/2019 12:20
IM71795883;27/09/2019 13:50;03/10/2019 12:20
IM71795883;27/09/2019 13:50;03/10/2019 12:20
IM71795883;27/09/2019 13:50;03/10/2019 12:20
IM71796448;27/09/2019 14:03;27/09/2019 14:50
IM71796448;27/09/2019 14:03;27/09/2019 14:50
IM71796448;27/09/2019 14:03;27/09/2019 14:50
IM71796448;27/09/2019 14:03;27/09/2019 14:50
IM71796448;27/09/2019 14:03;27/09/2019 14:50
IM71796557;27/09/2019 14:09;01/10/2019 13:07
IM71796557;27/09/2019 14:09;01/10/2019 13:07
IM71796557;27/09/2019 14:09;01/10/2019 13:07
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71797078;27/09/2019 16:33;13/10/2019 21:52
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71798202;27/09/2019 17:20;
IM71799570;27/09/2019 22:14;30/09/2019 10:12
IM71799570;27/09/2019 22:14;30/09/2019 10:12
IM71799570;27/09/2019 22:14;30/09/2019 10:12
IM71799574;27/09/2019 22:24;30/09/2019 10:16
IM71799574;27/09/2019 22:24;30/09/2019 10:16
IM71799574;27/09/2019 22:24;30/09/2019 10:16
IM71807977;29/09/2019 07:20;30/09/2019 10:15
IM71807977;29/09/2019 07:20;30/09/2019 10:15
IM71807977;29/09/2019 07:20;30/09/2019 10:15
IM71807984;29/09/2019 07:34;30/09/2019 10:14
IM71807984;29/09/2019 07:34;30/09/2019 10:14
IM71807984;29/09/2019 07:34;30/09/2019 10:14
IM71807987;29/09/2019 07:50;30/09/2019 10:11
IM71807987;29/09/2019 07:50;30/09/2019 10:11
IM71807987;29/09/2019 07:50;30/09/2019 10:11
IM71808806;29/09/2019 08:34;30/09/2019 10:11
IM71808806;29/09/2019 08:34;30/09/2019 10:11
IM71808806;29/09/2019 08:34;30/09/2019 10:11
IM71808812;29/09/2019 09:10;30/09/2019 10:04
IM71808812;29/09/2019 09:10;30/09/2019 10:04
IM71808812;29/09/2019 09:10;30/09/2019 10:04
IM71830669;30/09/2019 11:16;30/09/2019 14:37
IM71830669;30/09/2019 11:16;30/09/2019 14:37
IM71830669;30/09/2019 11:16;30/09/2019 14:37
IM71831940;30/09/2019 11:41;03/10/2019 16:59
IM71831940;30/09/2019 11:41;03/10/2019 16:59
IM71831940;30/09/2019 11:41;03/10/2019 16:59
IM71831940;30/09/2019 11:41;03/10/2019 16:59
IM71831940;30/09/2019 11:41;03/10/2019 16:59
IM71835474;30/09/2019 17:26;08/10/2019 00:09
IM71835474;30/09/2019 17:26;08/10/2019 00:09
IM71835474;30/09/2019 17:26;08/10/2019 00:09
IM71835474;30/09/2019 17:26;08/10/2019 00:09
IM71835474;30/09/2019 17:26;08/10/2019 00:09
IM71850800;01/10/2019 07:59;02/10/2019 09:15
IM71850800;01/10/2019 07:59;02/10/2019 09:15
IM71850800;01/10/2019 07:59;02/10/2019 09:15
IM71850800;01/10/2019 07:59;02/10/2019 09:15
IM71850800;01/10/2019 07:59;02/10/2019 09:15
IM71851688;01/10/2019 08:41;10/10/2019 09:34
IM71851688;01/10/2019 08:41;10/10/2019 09:34
IM71851688;01/10/2019 08:41;10/10/2019 09:34
IM71851688;01/10/2019 08:41;10/10/2019 09:34
IM71851688;01/10/2019 08:41;10/10/2019 09:34
IM71852857;01/10/2019 09:02;
IM71852857;01/10/2019 09:02;
IM71852857;01/10/2019 09:02;
IM71852879;01/10/2019 09:10;01/10/2019 23:10
IM71852879;01/10/2019 09:10;01/10/2019 23:10
IM71852879;01/10/2019 09:10;01/10/2019 23:10
IM71853039;01/10/2019 09:33;
IM71853039;01/10/2019 09:33;
IM71853039;01/10/2019 09:33;
IM71853039;01/10/2019 09:33;
IM71853039;01/10/2019 09:33;
IM71853039;01/10/2019 09:33;
IM71853690;01/10/2019 09:17;01/10/2019 23:28
IM71853690;01/10/2019 09:17;01/10/2019 23:28
IM71853690;01/10/2019 09:17;01/10/2019 23:28
IM71854315;01/10/2019 09:49;01/10/2019 11:19
IM71854315;01/10/2019 09:49;01/10/2019 11:19
IM71854315;01/10/2019 09:49;01/10/2019 11:19
IM71855794;01/10/2019 10:17;01/10/2019 13:59
IM71855794;01/10/2019 10:17;01/10/2019 13:59
IM71855794;01/10/2019 10:17;01/10/2019 13:59
IM71855794;01/10/2019 10:17;01/10/2019 13:59
IM71855794;01/10/2019 10:17;01/10/2019 13:59
IM71857081;01/10/2019 11:23;
IM71857081;01/10/2019 11:23;
IM71857081;01/10/2019 11:23;
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71857355;01/10/2019 11:19;03/10/2019 17:01
IM71858188;01/10/2019 15:43;
IM71858188;01/10/2019 15:43;
IM71858535;01/10/2019 12:39;01/10/2019 16:21
IM71858535;01/10/2019 12:39;01/10/2019 16:21
IM71858535;01/10/2019 12:39;01/10/2019 16:21
IM71858613;01/10/2019 12:38;
IM71858613;01/10/2019 12:38;
IM71858613;01/10/2019 12:38;
IM71858613;01/10/2019 12:38;
IM71878030;02/10/2019 09:38;
IM71878030;02/10/2019 09:38;
IM71878030;02/10/2019 09:38;
IM71878170;02/10/2019 09:52;
IM71878170;02/10/2019 09:52;
IM71878173;02/10/2019 09:54;
IM71878173;02/10/2019 09:54;
IM71878880;02/10/2019 10:20;
IM71878880;02/10/2019 10:20;
IM71878880;02/10/2019 10:20;
IM71880496;02/10/2019 10:53;
IM71880496;02/10/2019 10:53;
IM71880496;02/10/2019 10:53;
IM71880496;02/10/2019 10:53;
IM71880496;02/10/2019 10:53;
IM71880496;02/10/2019 10:53;
IM71880538;02/10/2019 11:54;
IM71880538;02/10/2019 11:54;
IM71880538;02/10/2019 11:54;
IM71880538;02/10/2019 11:54;
IM71881995;02/10/2019 12:10;07/10/2019 06:47
IM71882459;02/10/2019 12:49;11/10/2019 06:36
IM71882459;02/10/2019 12:49;11/10/2019 06:36
IM71882459;02/10/2019 12:49;11/10/2019 06:36
IM71882459;02/10/2019 12:49;11/10/2019 06:36
IM71882459;02/10/2019 12:49;11/10/2019 06:36
IM71882698;02/10/2019 13:03;
IM71882698;02/10/2019 13:03;
IM71882698;02/10/2019 13:03;
IM71882698;02/10/2019 13:03;
IM71882903;02/10/2019 13:21;
IM71882903;02/10/2019 13:21;
IM71882903;02/10/2019 13:21;
IM71882903;02/10/2019 13:21;
IM71882903;02/10/2019 13:21;
IM71882937;02/10/2019 14:24;
IM71882937;02/10/2019 14:24;
IM71882937;02/10/2019 14:24;
IM71882937;02/10/2019 14:24;
IM71883127;02/10/2019 15:38;03/10/2019 09:21
IM71883127;02/10/2019 15:38;03/10/2019 09:21
IM71883127;02/10/2019 15:38;03/10/2019 09:21
IM71883127;02/10/2019 15:38;03/10/2019 09:21
IM71883127;02/10/2019 15:38;03/10/2019 09:21
IM71883828;02/10/2019 16:05;
IM71883828;02/10/2019 16:05;
IM71883828;02/10/2019 16:05;
IM71883911;02/10/2019 15:22;
IM71883911;02/10/2019 15:22;
IM71883911;02/10/2019 15:22;
IM71883911;02/10/2019 15:22;
IM71883969;02/10/2019 16:19;02/10/2019 17:16
IM71883969;02/10/2019 16:19;02/10/2019 17:16
IM71883969;02/10/2019 16:19;02/10/2019 17:16
IM71883969;02/10/2019 16:19;02/10/2019 17:16
IM71883969;02/10/2019 16:19;02/10/2019 17:16
IM71884724;02/10/2019 20:20;
IM71884724;02/10/2019 20:20;
IM71884725;02/10/2019 20:34;02/10/2019 20:47
IM71884725;02/10/2019 20:34;02/10/2019 20:47
IM71884725;02/10/2019 20:34;02/10/2019 20:47
IM71886031;02/10/2019 20:10;02/10/2019 20:19
IM71886031;02/10/2019 20:10;02/10/2019 20:19
IM71886031;02/10/2019 20:10;02/10/2019 20:19
IM71886387;02/10/2019 22:15;03/10/2019 05:54
IM71886387;02/10/2019 22:15;03/10/2019 05:54
IM71886387;02/10/2019 22:15;03/10/2019 05:54
IM71886387;02/10/2019 22:15;03/10/2019 05:54
IM71886387;02/10/2019 22:15;03/10/2019 05:54
IM71886530;02/10/2019 21:16;02/10/2019 22:08
IM71886672;02/10/2019 22:21;
IM71886672;02/10/2019 22:21;
IM71886672;02/10/2019 22:21;
IM71886791;02/10/2019 21:23;
IM71886791;02/10/2019 21:23;
IM71888308;03/10/2019 02:08;03/10/2019 05:55
IM71888308;03/10/2019 02:08;03/10/2019 05:55
IM71888308;03/10/2019 02:08;03/10/2019 05:55
IM71891588;03/10/2019 07:23;03/10/2019 12:09
IM71891588;03/10/2019 07:23;03/10/2019 12:09
IM71891588;03/10/2019 07:23;03/10/2019 12:09
IM71891588;03/10/2019 07:23;03/10/2019 12:09
IM71891588;03/10/2019 07:23;03/10/2019 12:09
IM71892169;03/10/2019 08:06;09/10/2019 12:58
IM71892169;03/10/2019 08:06;09/10/2019 12:58
IM71892349;03/10/2019 07:15;03/10/2019 10:46
IM71892349;03/10/2019 07:15;03/10/2019 10:46
IM71892349;03/10/2019 07:15;03/10/2019 10:46
IM71892349;03/10/2019 07:15;03/10/2019 10:46
IM71892349;03/10/2019 07:15;03/10/2019 10:46
IM71893110;03/10/2019 08:43;04/10/2019 00:29
IM71893110;03/10/2019 08:43;04/10/2019 00:29
IM71893110;03/10/2019 08:43;04/10/2019 00:29
IM71893857;03/10/2019 09:37;
IM71895281;03/10/2019 12:52;04/10/2019 14:05
IM71895281;03/10/2019 12:52;04/10/2019 14:05
IM71895281;03/10/2019 12:52;04/10/2019 14:05
IM71895281;03/10/2019 12:52;04/10/2019 14:05
IM71895281;03/10/2019 12:52;04/10/2019 14:05
IM71895544;03/10/2019 11:08;03/10/2019 12:17
IM71895544;03/10/2019 11:08;03/10/2019 12:17
IM71895544;03/10/2019 11:08;03/10/2019 12:17
IM71895806;03/10/2019 13:01;09/10/2019 12:23
IM71895806;03/10/2019 13:01;09/10/2019 12:23
IM71895806;03/10/2019 13:01;09/10/2019 12:23
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896734;03/10/2019 14:36;07/10/2019 08:37
IM71896736;03/10/2019 14:40;
IM71896736;03/10/2019 14:40;
IM71896736;03/10/2019 14:40;
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71896859;03/10/2019 14:28;04/10/2019 16:25
IM71898137;03/10/2019 16:42;
IM71898137;03/10/2019 16:42;
IM71898137;03/10/2019 16:42;
IM71898137;03/10/2019 16:42;
IM71898137;03/10/2019 16:42;
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898332;03/10/2019 17:37;09/10/2019 06:30
IM71898560;03/10/2019 17:22;08/10/2019 10:13
IM71898560;03/10/2019 17:22;08/10/2019 10:13
IM71898560;03/10/2019 17:22;08/10/2019 10:13
IM71898560;03/10/2019 17:22;08/10/2019 10:13
IM71898813;03/10/2019 17:24;
IM71898813;03/10/2019 17:24;
IM71898813;03/10/2019 17:24;
IM71898813;03/10/2019 17:24;
IM71898813;03/10/2019 17:24;
IM71898813;03/10/2019 17:24;
IM71898813;03/10/2019 17:24;
IM71898817;03/10/2019 17:34;
IM71898817;03/10/2019 17:34;
IM71898817;03/10/2019 17:34;
IM71898817;03/10/2019 17:34;
IM71898817;03/10/2019 17:34;
IM71898817;03/10/2019 17:34;
IM71898817;03/10/2019 17:34;
IM71898823;03/10/2019 17:56;09/10/2019 09:36
IM71898823;03/10/2019 17:56;09/10/2019 09:36
IM71898823;03/10/2019 17:56;09/10/2019 09:36
IM71908438;04/10/2019 09:09;04/10/2019 13:59
IM71908438;04/10/2019 09:09;04/10/2019 13:59
IM71908438;04/10/2019 09:09;04/10/2019 13:59
IM71908438;04/10/2019 09:09;04/10/2019 13:59
IM71908438;04/10/2019 09:09;04/10/2019 13:59
