No.;Ticket ID;Current Status;Title;Open Time @Timezone;Resolved Time @Timezone;Close Time @Timezone;Master/ Child;CI Name;CI ID;CI Type;CI Subtype;CI Location;CI Environment;Layer 1;Layer 2;Layer 3;Ticket Type;Update Time @Timezone;Service Class;Prio;Impact;Urgency;Cause Code;Reference ID;Location;Department;Call Code;Reported Date @Timezone;VW Completion Group;Active Flag;Open Group;Closed Group;Resolved Group;Current Assignment;VW Solution ID;Marked as Knowledge Candidate;VW Outage Time From;VW Outage Time To;External;History Assignment;History Previous Assignment;History Post Assignment;History Status;History Start Time;History End Time;History Transfer ID
17;IM54024689;Wait on External;PH SAP SYSTEM - ERROR EN REPORTE;05/01/2017 17:18:44;;;;SAP SD (P-59);CI2385778;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;01/07/2019 10:23:33;2;8;4;2;;A825;;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;28/07/2017 16:10:29;14/05/2018 12:51:57;3
18;IM54024689;Wait on External;PH SAP SYSTEM - ERROR EN REPORTE;05/01/2017 17:18:44;;;;SAP SD (P-59);CI2385778;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;01/07/2019 10:23:33;2;8;4;2;;A825;;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;14/05/2018 12:51:57;06/06/2018 11:48:44;7
19;IM54024689;Wait on External;PH SAP SYSTEM - ERROR EN REPORTE;05/01/2017 17:18:44;;;;SAP SD (P-59);CI2385778;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;01/07/2019 10:23:33;2;8;4;2;;A825;;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;06/06/2018 11:48:44;26/06/2019 11:12:17;4
20;IM54024689;Wait on External;PH SAP SYSTEM - ERROR EN REPORTE;05/01/2017 17:18:44;;;;SAP SD (P-59);CI2385778;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;01/07/2019 10:23:33;2;8;4;2;;A825;;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;26/06/2019 11:12:17;01/07/2019 10:23:33;8
21;IM54024689;Wait on External;PH SAP SYSTEM - ERROR EN REPORTE;05/01/2017 17:18:44;;;;SAP SD (P-59);CI2385778;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;01/07/2019 10:23:33;2;8;4;2;;A825;;0001;E-mail;;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Wait on External;01/07/2019 10:23:33;;5
22;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP Basis Support Argentina;OPS SD Service Desk Argentina;AMS SAP Basis Support Argentina;Transferred;01/03/2017 11:34:44;01/03/2017 11:52:06;1
23;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Working;01/03/2017 11:52:06;03/03/2017 15:27:13;2
24;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;Wait on External;03/03/2017 15:27:13;22/06/2017 15:36:12;1
25;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP Basis Support Argentina;AMS SAP Basis Support Argentina;AMS SAP Incident Manager Argentina;Working;22/06/2017 15:36:12;22/06/2017 15:36:48;3
26;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP Incident Manager Argentina;AMS SAP FI-CO Support Argentina;Transferred;22/06/2017 15:38:21;22/06/2017 15:38:35;3
27;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Working;22/06/2017 15:38:35;22/06/2017 15:38:59;5
28;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;Wait on External;22/06/2017 15:38:59;22/06/2017 15:39:12;2
29;IM55067901;Closed;INTALACION DE TRANSPORTE DE LA APLICACIÓN  KQV Y  USUARIO DE SERVICIO;01/03/2017 11:30:53;22/06/2017 15:39:32;07/07/2017 15:40:14;;SAP FI (P-59);CI2385775;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;07/07/2017 15:40:14;2;8;4;2;Auto Close;;;0001;Phone ;;OPS SD Service Desk Argentina;1;OPS SD Service Desk Argentina;OPS SD Service Desk Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;;f;;;;AMS SAP FI-CO Support Argentina;AMS SAP FI-CO Support Argentina;OPS SD Service Desk Argentina;Working;22/06/2017 15:39:12;;6
30;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;OPS SD Service Desk Argentina;AMS ET2000 SD Support Argentina;Transferred;11/10/2017 14:13:22;11/10/2017 16:10:45;1
31;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;11/10/2017 16:10:45;15/11/2017 16:58:27;2
32;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;15/11/2017 16:58:27;06/06/2018 12:26:58;1
33;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;06/06/2018 12:26:58;06/06/2018 12:27:35;3
34;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;06/06/2018 12:27:35;13/06/2018 09:30:14;2
35;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;13/06/2018 09:30:14;13/06/2018 09:30:53;4
36;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;13/06/2018 09:30:53;07/02/2019 14:33:20;3
37;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;07/02/2019 14:33:20;07/02/2019 14:35:10;5
38;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;07/02/2019 14:35:10;05/03/2019 13:25:56;4
39;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;05/03/2019 13:25:56;13/09/2019 19:49:07;6
40;IM59069924;Wait on External;ET2000 NA ARGENTINA (P-59) - NUEVA VDA4938 PARA VWAG;11/10/2017 14:08:46;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;13/09/2019 19:50:07;2;8;4;2;;;CIP;I/csp;E-mail;11/10/2017 13:43:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Wait on External;13/09/2019 19:49:07;;5
41;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;;AMS ET2000 SD Support Argentina;Working;31/10/2017 16:38:54;13/11/2017 11:37:42;1
42;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;13/11/2017 11:37:42;17/08/2018 11:57:47;1
43;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;17/08/2018 11:57:47;17/08/2018 12:01:10;2
44;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;17/08/2018 12:01:10;29/10/2018 10:47:13;2
45;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;29/10/2018 10:47:13;31/10/2018 13:54:54;3
46;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;31/10/2018 13:54:54;08/11/2018 12:06:06;3
47;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;08/11/2018 12:06:06;14/12/2018 10:48:22;4
48;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Wait on External;14/12/2018 10:48:22;20/12/2018 09:19:01;4
49;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;Working;20/12/2018 09:19:01;03/06/2019 18:51:33;5
50;IM59440682;Wait on External;ET2000 - Creación de un nuevo cliente Venta Directa Repuestos y Accesorios;31/10/2017 16:38:54;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;03/06/2019 18:51:32;2;8;4;2;;;;0001;E-mail;;OPS SD Service Desk Argentina;0;AMS ET2000 SD Support Argentina;;;AMS ET2000 SD Support Argentina;;f;;;;AMS ET2000 SD Support Argentina;AMS ET2000 SD Support Argentina;;Wait on External;03/06/2019 18:51:33;;5
51;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;OPS SD Service Desk Argentina;AMS ET2000WM Support Argentina;Transferred;31/01/2018 23:09:55;01/02/2018 09:53:10;1
52;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;Working;01/02/2018 09:53:10;07/02/2018 16:35:38;2
53;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;Wait on External;07/02/2018 16:35:38;06/06/2018 12:37:47;1
54;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;Working;06/06/2018 12:37:47;06/06/2018 12:38:19;3
55;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;Wait on External;06/06/2018 12:38:19;27/06/2018 08:53:23;2
56;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;Working;27/06/2018 08:53:23;27/06/2018 08:53:38;4
57;IM61079920;Wait on External;ET2000 NA ARGENTINA (P-59)-CONSULTA UBICACIONES VACIAS A TRAVES DE LAS HH- ET2000;31/01/2018 22:58:23;;;;ET2000 NA ARGENTINA (P-59);CI2385785;Application;Application Instance;VW Argentina/59-Pacheco;1. Prod;Special Tasks;;;Service Request;24/09/2019 09:10:35;2;8;4;2;;;;I/csp;E-mail;31/01/2018 16:46:00;OPS SD Service Desk Argentina;0;OPS SD Service Desk Argentina;;;AMS ET2000WM Support Argentina;;f;;;;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;AMS ET2000WM Support Argentina;Wait on External;27/06/2018 08:53:38;07/02/2019 14:38:40;3
