"267170,""Comuna 6"",""CABALLITO"",-34.617382,-58.436759,""2018-11-01"",""08:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"267801,""Comuna 6"",""CABALLITO"",-34.608669,-58.434804,""2018-11-01"",""11:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"268876,""Comuna 6"",""CABALLITO"",-34.615779,-58.430779,""2018-11-01"",""10:41:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"269214,""Comuna 14"",""PALERMO"",-34.588258,-58.429665,""2018-11-01"",""01:05:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"269760,""Comuna 5"",""ALMAGRO"",-34.605218,-58.427439,""2018-11-01"",""20:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"269893,""Comuna 6"",""CABALLITO"",-34.626954,-58.426909,""2018-11-01"",""08:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"269896,""Comuna 6"",""CABALLITO"",-34.626941,-58.426885,""2018-11-01"",""15:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"270038,""Comuna 14"",""PALERMO"",-34.580077,-58.426426,""2018-11-01"",""21:59:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"270237,""Comuna 5"",""BOEDO"",-34.626759,-58.425693,""2018-11-01"",""14:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"271107,""Comuna 5"",""ALMAGRO"",-34.612074,-58.422407,""2018-11-01"",""12:55:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"271272,""Comuna 14"",""PALERMO"",-34.571823,-58.421746,""2018-11-01"",""17:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"271295,""Comuna 14"",""PALERMO"",-34.581182,-58.421738,""2018-11-01"",""14:28:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"271559,""Comuna 5"",""ALMAGRO"",-34.603174,-58.420959,""2018-11-01"",""10:08:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"272492,""Comuna 5"",""ALMAGRO"",-34.601179,-58.417257,""2018-11-01"",""17:20:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"273234,""Comuna 2"",""RECOLETA"",-34.597892,-58.414628,""2018-11-01"",""15:48:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"273986,""Comuna 5"",""BOEDO"",-34.638095,-58.411759,""2018-11-01"",""18:32:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"273995,""Comuna 3"",""BALVANERA"",-34.6041,-58.41175,""2018-11-01"",""19:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"275569,""Comuna 2"",""RECOLETA"",-34.590193,-58.407028,""2018-11-01"",""01:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"276162,""Comuna 3"",""BALVANERA"",-34.605697,-58.40585,""2018-11-01"",""10:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"276587,""Comuna 2"",""RECOLETA"",-34.593328,-58.405139,""2018-11-01"",""18:59:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"277213,""Comuna 3"",""BALVANERA"",-34.604557,-58.403119,""2018-11-01"",""13:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"277299,""Comuna 2"",""RECOLETA"",-34.587458,-58.40271,""2018-11-01"",""09:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"277684,""Comuna 4"",""PARQUE PATRICIOS"",-34.636474,-58.401548,""2018-11-01"",""15:43:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"278061,""Comuna 3"",""BALVANERA"",-34.615295,-58.400446,""2018-11-01"",""10:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"278072,""Comuna 3"",""BALVANERA"",-34.618492,-58.400372,""2018-11-01"",""22:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"278490,""Comuna 4"",""PARQUE PATRICIOS"",-34.635914,-58.398911,""2018-11-01"",""08:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"279766,""Comuna 3"",""SAN CRISTOBAL"",-34.621628,-58.393111,""2018-11-01"",""22:59:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto Automotor"",0,0"
"279769,""Comuna 2"",""RECOLETA"",-34.593816,-58.393088,""2018-11-01"",""00:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"280073,""Comuna 1"",""SAN NICOLAS"",-34.604423,-58.392296,""2018-11-01"",""18:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"280115,""Comuna 1"",""SAN NICOLAS"",-34.604434,-58.392293,""2018-11-01"",""16:36:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"280153,""Comuna 1"",""SAN NICOLAS"",-34.603101,-58.392216,""2018-11-01"",""14:57:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"280194,""Comuna 1"",""SAN NICOLAS"",-34.606778,-58.39212,""2018-11-01"",""12:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"280323,""Comuna 3"",""BALVANERA"",-34.611227,-58.391916,""2018-11-01"",""13:35:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281083,""Comuna 2"",""RECOLETA"",-34.592106,-58.389396,""2018-11-01"",""16:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281187,""Comuna 2"",""RECOLETA"",-34.590844,-58.388943,""2018-11-01"",""00:24:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281216,""Comuna 1"",""CONSTITUCION"",-34.62005,-58.388845,""2018-11-01"",""19:57:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281388,""Comuna 2"",""RECOLETA"",-34.59919,-58.388039,""2018-11-01"",""00:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281603,""Comuna 1"",""RETIRO"",-34.594643,-58.387297,""2018-11-01"",""15:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281894,""Comuna 1"",""SAN NICOLAS"",-34.602818,-58.386464,""2018-11-01"",""13:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"282062,""Comuna 1"",""CONSTITUCION"",-34.627064,-58.38574,""2018-11-01"",""10:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"282988,""Comuna 1"",""SAN NICOLAS"",-34.603796,-58.382058,""2018-11-01"",""22:45:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"283279,""Comuna 1"",""MONTSERRAT"",-34.61197,-58.381255,""2018-11-01"",""15:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"283302,""Comuna 1"",""RETIRO"",-34.595417,-58.381186,""2018-11-01"",""12:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"283832,""Comuna 1"",""SAN NICOLAS"",-34.604337,-58.380229,""2018-11-01"",""08:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284551,""Comuna 1"",""SAN NICOLAS"",-34.601219,-58.378184,""2018-11-01"",""09:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284618,""Comuna 1"",""SAN NICOLAS"",-34.60349,-58.378079,""2018-11-01"",""15:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284672,""Comuna 1"",""RETIRO"",-34.595041,-58.377871,""2018-11-01"",""17:40:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284682,""Comuna 1"",""RETIRO"",-34.591078,-58.377863,""2018-11-01"",""18:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284737,""Comuna 1"",""MONTSERRAT"",-34.609054,-58.377741,""2018-11-01"",""21:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284907,""Comuna 1"",""SAN NICOLAS"",-34.606273,-58.377204,""2018-11-01"",""19:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"284938,""Comuna 1"",""RETIRO"",-34.592872,-58.377095,""2018-11-01"",""17:31:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"285209,""Comuna 1"",""RETIRO"",-34.590509,-58.376061,""2018-11-01"",""17:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"285308,""Comuna 1"",""MONTSERRAT"",-34.610975,-58.375718,""2018-11-01"",""10:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"285802,""Comuna 1"",""SAN NICOLAS"",-34.603315,-58.375224,""2018-11-01"",""14:50:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"285856,""Comuna 1"",""SAN NICOLAS"",-34.6055,-58.375178,""2018-11-01"",""18:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"285930,""Comuna 1"",""SAN NICOLAS"",-34.606935,-58.375083,""2018-11-01"",""13:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"251413,""Comuna 9"",""MATADEROS"",-34.650495,-58.5013,""2018-12-31"",""19:56:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"251460,""Comuna 9"",""MATADEROS"",-34.648191,-58.50099,""2018-12-31"",""08:55:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto Automotor"",0,0"
"251674,""Comuna 10"",""MONTE CASTRO"",-34.613451,-58.499791,""2018-12-31"",""11:52:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"252719,""Comuna 12"",""VILLA URQUIZA"",-34.579926,-58.493804,""2018-12-31"",""12:05:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"253685,""Comuna 12"",""SAAVEDRA"",-34.557003,-58.488663,""2018-12-31"",""11:16:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"254288,""Comuna 10"",""FLORESTA"",-34.627486,-58.486065,""2018-12-31"",""13:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto Automotor"",0,0"
"254445,""Comuna 9"",""PARQUE AVELLANEDA"",-34.646133,-58.485434,""2018-12-31"",""14:33:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"255054,""Comuna 12"",""VILLA URQUIZA"",-34.565187,-58.482695,""2018-12-31"",""19:38:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"255266,""Comuna 12"",""VILLA URQUIZA"",-34.568842,-58.48182,""2018-12-31"",""08:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"256014,""Comuna 12"",""SAAVEDRA"",-34.544927,-58.478531,""2018-12-31"",""14:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"257482,""Comuna 8"",""VILLA LUGANO"",-34.66686,-58.472856,""2018-12-31"",""00:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"258069,""Comuna 7"",""FLORES"",-34.62818,-58.470878,""2018-12-31"",""10:10:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"259103,""Comuna 7"",""FLORES"",-34.632923,-58.467177,""2018-12-31"",""15:45:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto Automotor"",0,0"
"260027,""Comuna 7"",""FLORES"",-34.62925,-58.464112,""2018-12-31"",""13:31:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"260349,""Comuna 8"",""VILLA LUGANO"",-34.686503,-58.462955,""2018-12-31"",""10:24:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"261563,""Comuna 13"",""BELGRANO"",-34.568324,-58.458353,""2018-12-31"",""07:07:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"261743,""Comuna 13"",""COLEGIALES"",-34.572721,-58.457606,""2018-12-31"",""12:50:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"263341,""Comuna 7"",""FLORES"",-34.637436,-58.451389,""2018-12-31"",""05:16:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"263432,""Comuna 7"",""FLORES"",-34.644536,-58.45097,""2018-12-31"",""15:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"263994,""Comuna 13"",""COLEGIALES"",-34.570831,-58.448675,""2018-12-31"",""04:49:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"264086,""Comuna 15"",""VILLA CRESPO"",-34.604217,-58.44844,""2018-12-31"",""12:16:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"266357,""Comuna 15"",""VILLA CRESPO"",-34.593748,-58.439393,""2018-12-31"",""00:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"266733,""Comuna 7"",""PARQUE CHACABUCO"",-34.63472,-58.438174,""2018-12-31"",""15:14:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"266810,""Comuna 6"",""CABALLITO"",-34.608972,-58.437983,""2018-12-31"",""17:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"268251,""Comuna 14"",""PALERMO"",-34.588155,-58.433133,""2018-12-31"",""00:36:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"268605,""Comuna 15"",""VILLA CRESPO"",-34.595523,-58.431802,""2018-12-31"",""19:05:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"268606,""Comuna 14"",""PALERMO"",-34.589074,-58.431801,""2018-12-31"",""17:19:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"269348,""Comuna 14"",""PALERMO"",-34.592177,-58.429168,""2018-12-31"",""03:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"270091,""Comuna 14"",""PALERMO"",-34.588714,-58.426204,""2018-12-31"",""15:39:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"270171,""Comuna 5"",""ALMAGRO"",-34.615979,-58.425919,""2018-12-31"",""06:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"270411,""Comuna 14"",""PALERMO"",-34.594733,-58.425092,""2018-12-31"",""04:23:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"270914,""Comuna 14"",""PALERMO"",-34.574612,-58.423212,""2018-12-31"",""12:53:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"271921,""Comuna 5"",""ALMAGRO"",-34.603319,-58.419515,""2018-12-31"",""21:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"272677,""Comuna 5"",""ALMAGRO"",-34.617279,-58.416527,""2018-12-31"",""02:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"272787,""Comuna 5"",""BOEDO"",-34.637162,-58.416197,""2018-12-31"",""15:44:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"273500,""Comuna 14"",""PALERMO"",-34.586625,-58.413573,""2018-12-31"",""17:42:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"273920,""Comuna 3"",""SAN CRISTOBAL"",-34.627489,-58.411886,""2018-12-31"",""15:13:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"274933,""Comuna 3"",""BALVANERA"",-34.617623,-58.409401,""2018-12-31"",""08:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"277956,""Comuna 2"",""RECOLETA"",-34.594828,-58.400661,""2018-12-31"",""13:08:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"278379,""Comuna 2"",""RECOLETA"",-34.593886,-58.399338,""2018-12-31"",""04:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"278408,""Comuna 3"",""BALVANERA"",-34.608565,-58.399259,""2018-12-31"",""11:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"279140,""Comuna 3"",""SAN CRISTOBAL"",-34.619702,-58.395969,""2018-12-31"",""00:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"279755,""Comuna 3"",""BALVANERA"",-34.615491,-58.393145,""2018-12-31"",""19:07:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"279977,""Comuna 2"",""RECOLETA"",-34.58852,-58.392445,""2018-12-31"",""15:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"281464,""Comuna 1"",""SAN NICOLAS"",-34.60329,-58.387895,""2018-12-31"",""02:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"282593,""Comuna 1"",""SAN NICOLAS"",-34.6074,-58.383361,""2018-12-31"",""17:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"283230,""Comuna 1"",""SAN NICOLAS"",-34.604965,-58.3814,""2018-12-31"",""01:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"285842,""Comuna 1"",""SAN NICOLAS"",-34.604932,-58.375208,""2018-12-31"",""14:10:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"286467,""Comuna 1"",""SAN TELMO"",-34.622481,-58.374094,""2018-12-31"",""16:55:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto Automotor"",0,0"
"287765,""Comuna 1"",""SAN NICOLAS"",-34.606562,-58.370876,""2018-12-31"",""10:20:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"287904,""Comuna 1"",""SAN NICOLAS"",-34.60536,-58.370282,""2018-12-31"",""18:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"288134,""Comuna 1"",""MONTSERRAT"",-34.610186,-58.369063,""2018-12-31"",""09:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"290036,,,0,0,""2018-12-31"",""15:23:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Hurto (Sin violencia)"",0,0"
"291104,""Comuna 10"",""VELEZ SARSFIELD"",-34.629074,-58.490326,""2018-12-31"",""03:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"292627,""Comuna 10"",""VILLA LURO"",-34.643567,-58.499773,""2018-12-31"",""15:50:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"292828,""Comuna 10"",""VELEZ SARSFIELD"",-34.636103,-58.490909,""2018-12-31"",""11:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"292928,""Comuna 9"",""LINIERS"",-34.636632,-58.487837,""2018-12-31"",""15:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"292966,""Comuna 10"",""VELEZ SARSFIELD"",-34.634979,-58.486679,""2018-12-31"",""19:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"294710,""Comuna 11"",""VILLA GRAL MITRE"",-34.60747,-58.473964,""2018-12-31"",""02:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo Automotor"",0,0"
"294906,""Comuna 11"",""VILLA GRAL MITRE"",-34.613216,-58.469575,""2018-12-31"",""16:25:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"294907,""Comuna 11"",""VILLA GRAL MITRE"",-34.613216,-58.469575,""2018-12-31"",""13:44:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"294944,""Comuna 11"",""VILLA GRAL MITRE"",-34.605088,-58.46883,""2018-12-31"",""18:10:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"296782,""Comuna 12"",""SAAVEDRA"",-34.550561,-58.49566,""2018-12-31"",""05:38:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"297514,""Comuna 12"",""SAAVEDRA"",-34.54422,-58.473405,""2018-12-31"",""17:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"297569,""Comuna 13"",""NUÑEZ"",-34.550885,-58.471548,""2018-12-31"",""14:41:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"297949,""Comuna 12"",""VILLA PUEYRREDON"",-34.57711,-58.499412,""2018-12-31"",""11:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo Automotor"",0,0"
"297957,""Comuna 15"",""AGRONOMIA"",-34.591286,-58.499032,""2018-12-31"",""21:39:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"298503,""Comuna 12"",""VILLA URQUIZA"",-34.571441,-58.490185,""2018-12-31"",""12:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"299913,""Comuna 12"",""COGHLAND"",-34.559855,-58.468599,""2018-12-31"",""08:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"301716,""Comuna 13"",""NUÑEZ"",-34.55062,-58.46666,""2018-12-31"",""15:26:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"301811,""Comuna 13"",""BELGRANO"",-34.557188,-58.465701,""2018-12-31"",""11:44:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"302118,""Comuna 13"",""NUÑEZ"",-34.553905,-58.462323,""2018-12-31"",""00:03:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"302582,""Comuna 13"",""BELGRANO"",-34.56374,-58.466632,""2018-12-31"",""14:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"304546,""Comuna 14"",""PALERMO"",-34.587392,-58.430127,""2018-12-31"",""03:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"305184,""Comuna 14"",""PALERMO"",-34.587762,-58.424858,""2018-12-31"",""00:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"305513,""Comuna 14"",""PALERMO"",-34.585188,-58.423039,""2018-12-31"",""21:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"305743,""Comuna 14"",""PALERMO"",-34.583325,-58.421237,""2018-12-31"",""11:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"307537,""Comuna 15"",""VILLA CRESPO"",-34.587162,-58.440993,""2018-12-31"",""16:30:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"307609,""Comuna 14"",""PALERMO"",-34.584169,-58.440219,""2018-12-31"",""09:14:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"308105,""Comuna 14"",""PALERMO"",-34.570405,-58.435688,""2018-12-31"",""20:05:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"309235,""Comuna 15"",""PATERNAL"",-34.597124,-58.475889,""2018-12-31"",""21:00:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"310883,""Comuna 6"",""CABALLITO"",-34.606856,-58.449292,""2018-12-31"",""21:15:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"311984,""Comuna 15"",""VILLA CRESPO"",-34.598339,-58.436808,""2018-12-31"",""15:11:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"313502,""Comuna 1"",""RETIRO"",-34.595803,-58.386943,""2018-12-31"",""17:35:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"315837,""Comuna 1"",""SAN NICOLAS"",-34.6089,-58.390635,""2018-12-31"",""09:10:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"316439,""Comuna 1"",""MONTSERRAT"",-34.610022,-58.386781,""2018-12-31"",""14:58:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo (Con violencia)"",0,0"
"318469,""Comuna 1"",""CONSTITUCION"",-34.621048,-58.384354,""2018-12-31"",""07:45:00"",""SIN USO DE ARMA"",""SIN MOTO"",,,""Robo Automotor"",0,0"
